publicacao_id,name,id
[699],Molibdênio,1746
[699],Phaseolus vulgaris L.,1747
[700],Grafos Eulerianos,1748
[700],Teoria dos Grafos,1749
[700],Ponte de Konigsberg,1750
[701],Escher,1751
[701],Mosaicos,1752
[701],Simetrias,1753
[],Terminsção,1754
859,Deficiência intelectual,1755
[707],Centros de Atenção Psicossocial (CAPS),1756
806,Psicologia - atuação,1757
708,Homossexualismo,1758
"[1988, 708, 709]",Adoção por homossexuais,1759
"[1283, 709, 802, 1097, 1184, 1074, 904]",Adoção,1760
746,Família,1761
[710],Menores -  emprego,1762
[710],Mulher - emprego,1763
[710],Mulheres - condições sociais,1764
"[714, 717, 711, 712]",Assistentes sociais - prática profissional ,1765
"[1986, 1994, 1592, 1195, 1052, 1390, 1157, 801, 1138, 731, 714, 1161, 1073, 1112, 711, 1067, 1154, 712, 732, 1068, 799]",Política de saúde,1766
[711],Serviço social médico,1767
"[1592, 1178, 1280, 1276, 1277, 1045, 1044, 1486, 781, 1146, 748, 1120, 1121, 716, 906, 1132, 1064, 792, 1184, 728, 916, 1107, 726, 717, 1074, 1161, 720, 1078, 1137]",Assistentes sociais ,1768
"[716, 733, 1078]",Serviço social - estudo e ensino,1769
717,Pobreza - Brasil ,1770
[718],Direito do trabalho,1771
[718],Idoso - condições sociais,1772
[718],Idoso - trabalho,1773
"[1693, 1694, 1603, 1639, 1279, 1496, 737, 1029, 1084, 1144, 719]",Gestalt-terapia,1774
[],Psicoterapia.,1775
"[1768, 1985, 1593, 1082, 795, 907, 720, 904]",Assistência a menores,1776
[720],"Menores -
Estatuto legal, leis, etc. - Brasil",1777
"[1732, 1768, 1048, 1050, 795, 1136, 1188, 1071, 900, 727, 724, 1062, 720, 800, 790]",Política social ,1778
[721],Direito de famíli,1779
[722],Serviço social - Educação,1780
732,Saúde - Educação popular,1781
723,Neoliberalismo,1782
724,Classes sociais,1783
"[1914, 730, 1196, 1118, 724]",Movimentos sociais,1784
"[1741, 1753, 1188, 1189, 724]",Reforma agrária,1785
725,"Sistema Único de Assistência
Social – SUAS",1786
"[1732, 1180, 1627, 739, 1111, 1198, 1133, 913, 1066, 1070, 907, 911, 1154, 1076, 725, 1067, 904]",Assistência social,1787
[726],Serviço social - ética profissional ,1788
[727],"Idosos – Estatuto, leis, etc",1789
"[1125, 1148, 728]",Direito de família,1790
[731],Processo de trabalho,1791
[732],Idosos - Qualidade de vida,1792
"[1748, 733, 894, 1115]",Ensino superior - Alagoas,1793
[734],Estágios supervisionados,1794
[734],Assistente social - Supervisão,1795
"[1070, 734, 1137]",Serviço social como profissão,1796
734,Serviço social – Estudo e ensino,1797
[735],Assistentes sociais - Ética profissional,1798
[736],Mulheres – Aspectos sociais,1799
[736],"Direito das
mulheres",1800
[],Gestalt.,1801
"[1604, 1691, 1279, 737, 1147, 1059, 1084, 1144, 719]",Psicoterapias,1802
"[805, 738, 1041, 1095, 1081, 1093]",Comportamento humano,1803
[739],Política de assistência social,1804
892,Psicologia ,1805
[740],Psicologia sócio-histórica,1806
"[741, 742, 1094]",Psicologia educacional ,1807
"[1305, 1135, 1092, 742, 1143, 1102]",Educação inclusiva,1808
"[1993, 1690, 1728, 1989, 1286, 1496, 1029, 743, 1056]",Psicologia hospitalar,1809
[744],Lei Maria da Penha,1810
[744],"Mulheres – condições
sociais",1811
[745],Serviço social – ensino,1812
[745],"Serviço social –
formação profissional",1813
[],Negligência familiar,1814
[746],Legitimação e violação de direitos,1815
1072,Envelhecimento.,1816
"[747, 780, 786]",Direito do idoso,1817
"[747, 781, 843, 1049, 1126, 1120, 1066, 907]",Políticas sociais,1818
[749],Análise de solo,1819
[749],Avaliação da fertilidade do solo,1820
[749],Análise de frequência do solo,1821
[750],Formação de ,1822
[750],Experimentos virtuais ,1823
[750],Estagio supervisionado,1824
[751],Ácaro predador,1825
[751],Cocos nucífera ,1826
[751],Acaricida,1827
[752],Caprinocultura,1828
[752],Doenças infecciosas,1829
[753],Desinteresse dos alunos,1830
[755],Instituição de Longa Permanência,1831
756,Agente multiplicador,1832
[756],Parasitoses,1833
[757],Olimpíada Brasileira de Matemática ,1834
[758],Equações Diofantinas,1835
[758],Algoritmo de Euclides,1836
[758],Congruência linear,1837
[759],Contrações,1838
[760],Laboratório de ensino de matemática,1839
[761],Redes Ad Hoc veiculares,1840
[761],VANETs,1841
[761],Dispositivos móveis,1842
[761],Segurança no trânsito,1843
[761],Sistemas de trânsito inteligentes,1844
[761],Simuladores VANETs,1845
[],Transtorno de espectro,1846
[762],Transtorno de espectro autista,1847
[762],Vivências,1848
[763],Pleurodira,1849
[763],cryptodira,1850
[763],testudines,1851
[764],Laser,1852
825,Espalhamento,1853
764,Interferência,1854
"[1621, 1720, 1875]",Granulometria,1855
[764],Granulométrica,1856
[765],Comportamento alimentar,1857
[767],Modelagem de crescimento,1858
[767],RB72579,1859
[768],Pós-graduação,1860
[769],Voltametria,1861
[769],Varredura escalonada,1862
[769],Processos adsortivos,1863
[770],Dados abertos,1864
770,Dados governamentais abertos,1865
"[1633, 2042, 2052, 2053, 770]",Transparência,1866
"[1038, 1380, 830, 770, 918, 1073]",Controle social,1867
[771],Ambiência,1868
771,Medidas corporais,1869
[771],Bem estar,1870
[772],Prática educativa,1871
[773],Autocuidado,1872
[773],Doenças crônicas,1873
[774],Ácaro da necrose,1874
[774],Ascidae,1875
[775],Expressão gênica,1876
[775],Gene de referência,1877
[775],Saccharum,1878
[776],Sesbania,1879
[776],Índices biométricos,1880
776,Anatomia,1881
[777],Suplementação,1882
"[1004, 777, 856]",Morinda citrifolia L. (NONI),1883
[809],Densidade,1884
[777],Avaliação físico-química,1885
[809],Parâmetro,1886
856,cão,1887
[779],senil,1888
[779],alzheimer,1889
[779],cognição,1890
[781],Direito previdenciário,1891
"[1047, 781, 1111, 792]",Previdência social,1892
[782],Intervenção estatal - Economia,1893
782,Estado.,1894
[783],Transtorno mental,1895
[784],Assédio Moral,1896
[784],Trabalho -- Aspectos morais e éticos.,1897
[784],Assédio no ambiente de trabalho,1898
[],Surdez,1899
[791],Integração social,1900
[786],"Direito do
trabalho",1901
[788],Direito das mulheres,1902
[789],Expressão social,1903
[790],Assistência social – Palmeira dos Índios,1904
[790],Serviço social - Benefícios,1905
"[1178, 1333, 1063, 791]",Mercado de trabalho,1906
[791],Drogas - Abuso,1907
792,Política social - Brasil,1908
[793],Ideologia,1909
[793],Filosofia marxista,1910
[793],"Gramsci, Antonio, 1891 – 1937",1911
"[1925, 1282, 1631, 794]",Inclusão social,1912
[796],"Educação
ambiental",1913
[796],Ecologia humana,1914
896,Psicologia clínica,1915
"[1808, 1278, 1034, 1212, 1027, 1206, 1208, 1031, 1035, 1043, 1032, 1085, 798, 1187, 1097]",Análise do comportamento,1916
[799],Cuidados primários de saúde,1917
[],Sistema ún ico de saúde - Brasil,1918
[799],Programa de saúde da família,1919
[800],Família – Aspectos sociais,1920
[800],"Família – Política
familiar",1921
[803],"Idosos – Estatuto legal, leis etc",1922
[803],"Brasil –
Estatuto do idoso (2003)",1923
[810],Situação epidemiológica,1924
[810],Incidência,1925
[811],Leitura em voz alta,1926
[811],Fluência,1927
[811],Aspectos prosódicos,1928
[812],Refrigerantes,1929
812,Metodologias,1930
[812],Ensino e propostas,1931
[813],Tempo integral,1932
[813],Benefícios e oportunidades,1933
[814],Ambientes virtuais de aprendizagem,1934
814,Modelagem computacional,1935
[814],Informática na educação,1936
[814],Design colaborativo,1937
[815],Software livre,1938
[815],Gestão pública municipal,1939
[816],Reforma administrativa,1940
[816],Terceiro setor,1941
[816],Organizações sociais,1942
[816],Arranjos institucionais,1943
[816],Marcos regulatórios,1944
[817],Juventude rural ,1945
[817],Assentamento Paraná,1946
[],Produto Interno Bruto,1947
[818],Investimento,1948
[],Despesa Pública,1949
[], Desenvolvimento Regional,1950
[819],Tipo de estoque,1951
[819],Farmácia,1952
[819],Medicamento ,1953
820,Centro,1954
[820],Descentralização,1955
[820],Dispersão Urbana,1956
[821],Questionário SF-36,1957
[822],Sociedade Civil,1958
[],Projetos Sociais,1959
"[1840, 1016, 1452, 1629, 1753, 822]",Semiárido,1960
[822],Convivência com a seca,1961
883,Zoonose,1962
[823],Brucella sp,1963
[824],Trabalho pedagógico,1964
[825],Biospeckle; ,1965
[825],Interferência;,1966
[],Espelhamento,1967
826,Parasitoses intestinais,1968
[826],Perfil parasitológico,1969
[827],Armadilha de White,1970
[827],"Esponja – Controle
biológico",1971
[827],Galleria mellonella,1972
[827],Nematoides entomopatogênicos (NEPs),1973
828,Ambiente hospitalar,1974
[828],Vetores patogênicos,1975
829,Regulação econômica,1976
"[1910, 830, 829]",Serviço público,1977
[829],Agência reguladora,1978
[829],ARSAL,1979
[830],Participação popular,1980
[830],Iluminação pública,1981
[831],Quedas,1982
[832],Resistência a fugicidas,1983
[832],Cochliobolus eragrostidis,1984
[832],Estrobilurinas,1985
[833],Cavalos de puxar,1986
[834],Vigor de sementes,1987
[834],Sementes florestais,1988
[834], Curva de embebição,1989
[834],Fisiologia de sementes,1990
[835],Tomateiro,1991
[835],Solanaceae,1992
[836],SGBD,1993
[836],HSQLDB,1994
[836],MySQL,1995
[837], Estudo taxonômico,1996
[837],Fitoseídeos,1997
[837],Ciclo de vida,1998
[837],Mosca-branca,1999
[838],Recuperação de Informações,2000
[838],Web crawler,2001
[838],Scrapy,2002
[838],Sistema de recuperação de informações,2003
[839], Prefeitura Municipal de Arapiraca,2004
[],Teorias Comportamentais,2005
[840],"Programa de Aquisição de
Alimentos (PAA)",2006
1238,Governança,2007
[],Parcerias público-privadas,2008
847,Parceria público-privada,2009
"[1570, 1569, 1576, 1702, 841, 953, 958, 957, 955, 945, 928]",Turismo,2010
[842],Desenvolvimento ,2011
"[1602, 842, 2010]",Pecuária,2012
[842],Bacia leiteira,2013
[842],Território,2014
[843],Transferência direta de renda,2015
"[1207, 843, 1076]",Programa Bolsa Família,2016
[844],CRAMSV,2017
844,Divulgação,2018
[845],Escolaridade,2019
[845],Conhecimento ,2020
[846],Orçamento participativo,2021
[846],Orçamento público,2022
[846],Participação social,2023
[847],Alocação de riscos,2024
[847],Equilíbrio econômico-financeiro,2025
[848],Plano diretor participativo,2026
[1905],Estatuto das cidades,2027
[848],Estatuto da cidade,2028
[848],Instrumentos urbanísticos,2029
"[1867, 849, 981]",Bombeiro militar,2030
[849],Nível habitual de atividade física,2031
[850],Horta,2032
[850],Ensino,2033
[851],Processo projetual,2034
[851],Método de projeto,2035
[852],Humanização na assistência,2036
[852],"Unidade de Terapia
Intensiva",2037
[853],Feixes de Mathieu,2038
[],Defração,2039
[854],Euler,2040
[854],Möbius,2041
[854],Inversion Formula,2042
[855],Teoria dos números,2043
1668,Funções aritméticas,2044
[855],φ de Euler e µ de Möbius,2045
[856],Dermatomicoses,2046
[856],Antifungigrama,2047
[856],Mentha spicata,2048
[857],Cromatografia,2049
[857],aedes aegypti,2050
"[1973, 1387, 862, 864, 865, 866, 875, 882, 858, 998, 1000, 1025, 1169, 1172, 967, 860]",Alfabetização,2051
"[1387, 861, 862, 863, 864, 865, 866, 858, 875, 881, 882, 998, 1169, 874]",Letramento,2052
891,Inclusão educacional,2053
"[860, 864, 882, 1024]",Escrita,2054
"[1386, 1457, 860]",Oralidade,2055
861,Literatura infantil,2056
[861],Alfabetização ,2057
[863],Ensino público,2058
[864],Hipossegmentação,2059
[864],Hipersegmentação,2060
"[1819, 1420, 865]",Formação continuada,2061
"[865, 996, 998]",PNAIC,2062
[866],Contação de histórias,2063
[866],Formação do leitor,2064
[867],NoSQL,2065
[867],REST ,2066
[867],RDBMS,2067
[867],Webservice,2068
[867],Rails,2069
[868],Cobertura vegetal,2070
957,Paisagem,2071
[868],Métodos participativos,2072
1024,Apagamento,2073
[869],Variantes urbana e rural,2074
[869],Mudança linguística,2075
1263,Zooplâncton,2076
[871],Horas extras - Controle,2077
[871],Custos de pessoal - Redução,2078
872,Segregação,2079
[872],Espaço urbano,2080
[872],Fragmentação,2081
[873],Urbanização de favelas,2082
874,Gênero tirinha,2083
[875],Texto,2084
[876],Ferramentas em nuvem,2085
[876],Soluções em nuvem,2086
877,Oralidade e escrita,2087
[877],Gênero relato pessoal,2088
[878],Rabanete - Manejo,2089
[878],Rabanete - Irrigação,2090
[878],Salinidade da água,2091
[878],Ambiente protegido - Plantas,2092
[878],Raphanus sativus L.,2093
[879],Sistema informatizado,2094
[879],Espaço físico,2095
[879],Solicitação de reserva,2096
[880],Problematização,2097
[880],Schistosoma mansoni,2098
[881],Feminilidade,2099
[881],Performance de gênero,2100
[881],Identidade da mulher,2101
[882],Compreensão,2102
[883],Brucelose equina,2103
[883],Brucella abortus,2104
[884],Osteoartrose,2105
[884],Dor crônica,2106
[884],Neurolítico,2107
885,Leishimaniose,2108
[885],L. chagasi,2109
[885],Microscopia,2110
[885],Cães,2111
[886],Carne suína,2112
886,Micro-organismos indicadores,2113
[887],Brucelose,2114
[887],Brucella abortus,2115
[887],Cães,2116
[887],Antígeno acidificado tamponado,2117
[888],Fígado bovino,2118
[888],Alterações hepáticas,2119
889,Matadouro,2120
[888],São Miguel dos Campos,2121
[889],Abate de bovino,2122
[889],Higiene e inspeção,2123
[890],Carne bovina,2124
[],Ensino,2125
[891],Ensino,2126
"[1057, 1149, 892]",Psiquiatria social ,2127
"[1090, 892, 918]",Loucura,2128
"[1747, 1595, 1210, 1091, 1058, 1060, 1083, 1087, 1082, 902, 1510, 893, 1103, 1118, 1094, 1080, 899, 1114]",Psicologia social ,2129
[893],Psicoterapia em grupo,2130
[895],Motivação no trabalho,2131
[895],Desenvolvimento organizacional,2132
1068,"Estratégia Saúde da Família –
Alagoas",2133
[899],Jovens - Relações humanas,2134
[899],Jogos eletrônicos,2135
[899],RPG (Jogos de fantasia),2136
900,Pobreza – Brasil,2137
[900],"Sistema Único de Assistência Social
(Brasil)",2138
[901],Amor,2139
[901],Afeto (Psicologia),2140
[],Psicanálise.,2141
901,Psicanálise,2142
[901],"Amor –
Aspectos psicológicos",2143
902,"Reforma
universitária",2144
[902],Sofrimento,2145
[903],Psicologia do trabalho,2146
[903],Psicologia organizacional,2147
[903],"Administração
de pessoal",2148
[904],Direitos humanos,2149
[1190],Doenças mentais,2150
[907],Beneficio da Prestação Continuada,2151
[908],Frações contínuas,2152
[908],Calendário,2153
[908],Aplicações,2154
[910],Sexo – Diferenças,2155
910,Saúde reprodutiva,2156
[911],Crianças – Maus tratos,2157
[912],Sindicalismo,2158
[912],Movimento sindical,2159
[913],"Direitos
fundamentais – Criança e adolescente",2160
[914],Empregados domésticos,2161
[915],Criança – Saúde e higiene,2162
1103,"Sistema único de
saúde (Brasil)",2163
[915],Indicadores sociais,2164
[916],Trabalho assalariado,2165
[917],Política social – Classes sociais,2166
917,Pobreza,2167
[917],Estado de direito,2168
[919],Produto pesqueiro - Conservação,2169
[919],Tambaqui (Peixe),2170
[919],Peixe - Comércio,2171
920,Peixe - Criação ,2172
"[1711, 924, 926, 920]",Aquicultura,2173
920,Tilápia (Peixe),2174
921,Camarão,2175
[921],Decápode (Crustáceo) ,2176
[921],Camarão - Pesca artesanal,2177
[922],Caranguejo - Pesca,2178
[922],Crustáceo,2179
"[952, 923, 922]","São Francisco, Rio",2180
[923],Aquicultura,2181
[924],Água - Qualidade,2182
925,Nematoda,2183
[925],Liminologia ,2184
"[1787, 941, 926]",Reprodução - Peixes ,2185
"[1812, 1871, 1319, 927]",Patrimônio,2186
[927],Interpretação patrimonial,2187
[927],Roteiros,2188
927,Educação patrimonial,2189
942,Enriquecimento orgânico,2190
"[1871, 1574, 928]",Patrimônio Cultural,2191
[928],Poxim - Rio,2192
928,Coruripe (AL),2193
[],Impacto socio cultrual,2194
[928],Impacto sociocultural,2195
[929],Hospitalidade,2196
[929],Hospitalidade pública,2197
[930],Carapeba (Peixe),2198
[930],Captura,2199
[930],Transporte - Carapeba,2200
[930],Criação - Carapeba listrada,2201
[930],Comportamento - Peixe - Carapeba,2202
[931],Glifosato,2203
[931],Toxidade,2204
[932],Composição - Ictiofauna,2205
[932],Diversidade - Ictiofauna,2206
[932],Peixes - Região Penedo,2207
[933],Espécies Nativas,2208
941,São Francisco - Rio,2209
[933],Cultivo integrado ,2210
[933],Densidade de estocagem,2211
[934],Maçunim,2212
[934],Praia do Peba - Piaçabuçú(AL) ,2213
[934],Sobrexplotação,2214
[],Varáveis limnológicas,2215
[935],Variáveis limnológicas,2216
[935],Fósforo,2217
[935],Densidade de cultivo,2218
[936],Portais da web,2219
[936],Secretarias Estaduais de Turismo,2220
[936],Nordeste - Brasil,2221
[936],Turismo - Tecnologia da Informação e Comunicação,2222
[937],Turismo - Piaçabuçú (AL),2223
[937],Ecoturismo,2224
[937],Impacto ambiental,2225
937,Turismo - planejamento,2226
[938],Piscicultura ornamental,2227
[938],Criação - Peixes ornamentais,2228
[938],Peixes - Espécies Tropicais,2229
[939],Embarcações de pesca,2230
[],Condições inseguras no trabalaho,2231
[939],Condições inseguras de trabalho,2232
[940],Turismo - Políticas públicas,2233
[940],Turismo - Alagoas,2234
[941],Maturação sexual,2235
[941],Carapeba - Peixes,2236
[942],Impacto,2237
[942],Estuário,2238
[942],Bentos,2239
[942],Ostreicultura,2240
[],Oceanografia pesqueira - Peixes e crustáceos - Nordeste brasileiro,2241
[943],Turismo Pedagógico,2242
943,Educação Patrimonial,2243
[943],Turismo - Penedo,2244
1708, Impactos ambientais,2245
[],Turismo de natureza,2246
[944],APA de Piaçabuçú,2247
[944],Turismo Ecológico,2248
[944],Preservação ambiental,2249
[945],Hotelaria,2250
[945],Serviços - Qualidade,2251
[945],Trabalhador,2252
[946],Qualidade - Hotelaria,2253
[946],Percepção - Visitantes,2254
[946],Pousada,2255
[947],Piscicultura brasileira,2256
[947],Characiformes,2257
[],Marcador molecular,2258
[],Diversidade genética,2259
[947],Genoma mitocondrial,2260
[947],Diversidade genética - Tambaqui,2261
1707,Piscicultura - Baixo São Francisco,2262
[948],Peixe ornamental ,2263
[],Reprodução – Manejo - Acará-Bandeira,2264
[948],Reprodução – Manejo - Acará Bandeira,2265
[949],Beneficiamento - Resíduos  de  peixe - Curtimento.,2266
[949],Compostagem - Análises microbiológicas e físico-químicas - Peixe,2267
[949],Processamento - Filé de Tilápia,2268
[950],Recirculação,2269
[950],Filtração,2270
[950], Aquaponia,2271
[951],Escola Pública - Ensino Fundamental,2272
[951],Educação ambiental - Sensibilização,2273
[951],Pontal do Peba (AL) - Educação ambiental,2274
[952],Carapeba listrada - Cresimento,2275
[952],Predominância de adultos - Peixe,2276
[952],Alometria negativa,2277
[953],Praça,2278
[953],Sociabilidade,2279
[953],Espaço Público de Lazer,2280
[954], Educação Patrimonial,2281
[954], Visitas Técnicas,2282
[954], Turismo pedagógico.,2283
955, Sustentabilidade,2284
955, Segmentação,2285
[956], Patrimônio Cultural,2286
[956], Museu.,2287
[957],Percepção ambiental,2288
[958],Participação - Planejamento estratégico ,2289
[958],Empoderamento - Stakeholders,2290
[958],Alagoas - Turismo,2291
[959],Surdo,2292
"[1524, 1916, 959]",Inclusão,2293
[959],Tecnologia assistiva,2294
960,Simulador,2295
[960],Open GL,2296
[960],Acabamento,2297
[960],Revestimento,2298
[961],Automação,2299
[961],Dispositivo,2300
961,Residência,2301
[961],BeagleBone,2302
[962],Eclodibilidade,2303
[962],Ovoposição,2304
[962],Sobrevivência,2305
[962],Teleógina,2306
963,Coeficiente de cultivo,2307
[965],Norma ISO,2308
[965],Ontologias,2309
966,Software,2310
[966],Associação de catadores,2311
[966],Tecnologia da informação verde,2312
[967],Dificuldades ortográficas,2313
[967],Produçoes textuais escritas,2314
[967],Ensino fundamental 2,2315
[968],Categorias etnobotânicas,2316
968,Gêneros ,2317
[968],Método de amostragem,2318
[969],Atividades lúdicas,2319
[970],Alimento orgânica,2320
[970],Características do consumidor,2321
"[971, 1028, 1127]",Análise do discurso,2322
979,Aspectos modais,2323
[971],Retrato da mulher,2324
[972],Transmissão de dados,2325
[972],Rede de energia elétrica,2326
[972],Interferências,2327
[972],PLC,2328
[972],BPL,2329
[973],Controle,2330
[973],Internet ,2331
[973],Cidade inteligente,2332
[973],Compartilhamento,2333
[973],Sensores humanos,2334
[974],Expressões matemáticas,2335
[],Aterro sanitário,2336
[976],Análise preditiva,2337
[976],Análise preditiva em segurança pública,2338
[977],Arduido,2339
[977],Estação meteorológica,2340
[975],Resíduos sólidos urbanos,2341
[978],Mosquito da dengue,2342
[978],Inseticida natural,2343
[980],Produção vegetal,2344
[980],Adubação organo-mineral,2345
"[1174, 1231, 980]",Coriandrum sativum L.,2346
[981],Conhecimento e percepção,2347
[982],Políticas públicas de esporte,2348
[982],Fenômeno esportivo,2349
[982],Realidade e possibilidades,2350
[983],Período seco / chuvoso,2351
[983],Blaney-Criddle,2352
[983],Priestley-Taylor,2353
[984],Intensidade,2354
[984],Odor,2355
[984],Sabor,2356
[985],Previsão,2357
[985],Mercado de ações,2358
[985],Séries temporais,2359
[985],Bolsa de valores - São Paulo,2360
[986],Intervenção organizacional,2361
[986],Gestão participativa,2362
[987],PST na escola,2363
[987],Programa Mais Educação,2364
[987],Categorias pedagógicas,2365
[988],Jogos e brincadeiras,2366
[989],Processo de alfabetização,2367
[989],Língua materna,2368
[989],Letras e fonemas,2369
[990],Revisão,2370
[992],Relação de gênero,2371
[992],Atletismo,2372
[993],Endomarketing,2373
[993],Cliente interno,2374
[994],Clima,2375
[995],Ensino de língua materna,2376
[995],Variante padrão,2377
[995],Variante não padrão,2378
[996], Alfabetização,2379
[996],Professor alfabetizador,2380
[997],Biodisel,2381
[997], Química orgânica,2382
"[1700, 1719, 997]", Ensino de química,2383
[],Água,2384
[1000],Narrativas,2385
[1000], Educação de Jovens e adultos,2386
[1001],Atributos de qualidade,2387
[1001], Monitoramento de software,2388
[1001], Programação orientada a aspectos,2389
[], Arcabolço de software,2390
[1001],Arcabolço de software,2391
1002, Nutrição,2392
[1002],Escolares,2393
[1003],Língua Padrão e não Padrão,2394
1839, Variedade linguística,2395
[1003], Vidas secas,2396
[],regionalismo,2397
[1004],Alho ,2398
1463,Fitoterápicos ,2399
1173,Ensino da física,2400
[1005], Ciência dea tecnologia,2401
[1005], Cotidiano do Aluno,2402
[],Estilo de vida,2403
[],Depuração. Beneficiamento de moluscos bivalves. Alimento seguro. ,2404
[],Depuração.,2405
[1006],Beneficiamento de moluscos bivalves,2406
[1006],Alimento seguro,2407
[],Depuração (moluscos) - Coruripe - AL.,2408
[1006],Depuração (moluscos) - Coruripe - AL,2409
[1007],Programa Monumenta,2410
[],"Políticas de Turismo e
Cultura - Penedo - AL",2411
"[2035, 1186, 1007]",Representação social,2412
[1007]," Políticas de Turismo e
Cultura - Penedo - AL.",2413
[1008],Microorganismos ,2414
[1009],Plantas Cianogênicas ,2415
[1010],Ananas comosus,2416
1635,Variedades,2417
[1010],Nutrição de planta,2418
[],Prioridades de consevação,2419
[1011],Prioridades de conservação,2420
[1011],Recursos vegetais,2421
1035,Evolução,2422
[1012],Identificação molecular,2423
[1012],trnH-psbA,2424
1329,Big data,2425
"[1759, 1512, 1013, 1215, 1214, 1250]",Redes sociais,2426
[1015],Necessidades do âmbito educacional,2427
[1015],Produção do conhecimento,2428
[],Semiàrido,2429
1016,Tempo,2430
[],balanço Hidrico,2431
[1017],Geogebra Beta,2432
[1017],Interpretação Geométrica,2433
[1017],Métodos de soluções de sistemas de equações lineares,2434
[],Expoente critico,2435
[1018],Expoente Crítico,2436
[1018],Temperatura Crítica,2437
[1018],Grupo de Renormalização,2438
[1019],Construções de tópico,2439
[1019],Português falado,2440
[1019],Sintaxe do Português,2441
1464,Paisagismo,2442
[],Pé Leve Novo,2443
[],"Limoeiro de
Anadia.",2444
[1021],Ensino,2445
[1021],Capoeira,2446
1022,Acarofauna,2447
[1024],Fala,2448
[1024],Arquifonema /R/,2449
1025,Infância,2450
1026,Limoeiro de Anadia,2451
[1026],Pé Leve Novo,2452
[1027],"Distúrbios da
aprendizagem nas crianças",2453
[1027],Dislexia,2454
[1028],Política - Alagoas,2455
[1030],Desenvolvimento humano,2456
[1033],Aborto – Legislação,2457
[1036],Saúde sexual,2458
[1039],Psicologia - história,2459
[1041],União estável,2460
[1043],Neurobiologia,2461
[1044],Serviço social – formação profissional,2462
1076,Seguridade social,2463
1141,Serviço social – história,2464
[1054],Direito a família,2465
[1055],Serviço social - orientação profissional,2466
[1056],"Doentes hospitalizados –
Psicologia",2467
[1056],Doentes hospitalizados – Aspectos psicológicos,2468
[1057],Psicotropicos,2469
"[1692, 1731, 1058, 1143]",Psicologia escolar,2470
"[1693, 1206, 1059]",Autismo,2471
"[1181, 1283, 1060]",Psicologia jurídica,2472
[1061],"Trabalho – Aspectos
econômicos",2473
"[1065, 1158, 1194, 1156]",Direitos das crianças,2474
[1067],Política social - Saúde,2475
[1067],Serviço social - História,2476
1068,Direitos Sociais,2477
[1069],Inclusão escolar – Deficientes,2478
1069,Inclusão em educação,2479
[1071],Renda – Distribuição,2480
1075,Educação sexual,2481
[1077],Deficientes - emprego,2482
[1079],Mercado de trabalho,2483
[1079],Trabalho informal,2484
1080,Representação (Filosofia),2485
[1085],"Alzheimer, Doença de",2486
[1087],Relação social,2487
1121,Direitos fundamentais,2488
[],Criança e adolescentes,2489
1088,Politicas públicas,2490
[1089],Psicologia do adolescente,2491
[1090],Reforma psiquiátrica,2492
1090,Centro de Atenção Psicossocial (CAPS),2493
[1091],Psicologia – estudo e ensino,2494
[1091],Ensino – Orientação profissional,2495
[1093],"Psicologia
experimenta",2496
[1093],Depressão mental,2497
[1094],Psicologia – História,2498
[1094],Antropologia educacional,2499
[1095],Sociedade de consumo,2500
"[1157, 1096, 1104]",Sistema Único de Saúde (Brasil),2501
[1096],"Serviço de
saúde",2502
1117,Comunicação de massa – Aspectos sociais,2503
[1098],Radiodifusão comunitária,2504
[1099],Serviço de saúde mental,2505
[1100],Reprodução - Siris,2506
[1100], Desenvolvimento gonadal ,2507
[1100],Dinâmica reprodutiva - Região Baixo do São Francisco - Rio Piauí,2508
[1101],Alimentação - Peixes,2509
[1101],Sazonalidade,2510
[1101],Baixo São Francisco - Rio Piauí,2511
[1104],Políticas de saúde,2512
"[1991, 1281, 1105]",Trabalho feminino,2513
[1105],Mulheres – Emprego,2514
[1105],Discriminação do sexo no emprego,2515
[1106],Violência escolar,2516
[1108],Assistentes sociais – Formação profissional,2517
[1108],Serviço social – Pratica profissional,2518
[1109],Crime contra a mulher,2519
[1109],Direito penal,2520
[1109],"Lei Maria da Penha –
Lei 11.340/2006",2521
[1110],Mulheres camponesas,2522
"[1110, 1119, 1188, 1189]",Movimentos sociais rurais,2523
[1113],Psicologia industrial,2524
[1113],Trabalho – Aspectos psicológicos,2525
[1114],Homens - Saúde,2526
[1115],Identidade – representação social,2527
[1116],Assistência a velhice,2528
[1116],Idosos – Assistência em instituições,2529
[1116],Psicologia social,2530
[1116],Velhice - Asilos,2531
1119,Extensão rural,2532
[1121],Direitos e garantias individuais,2533
1122,Mulheres – Condições sociais,2534
1192,Papel sexual,2535
1123,Homossexualidade - Brasil,2536
[1123],Sexo e direto,2537
[1124],Curso de serviço social – Brasil,2538
[1124],"Serviço social -
estudo e ensino",2539
[1125],Assistência a menores - Alagoas,2540
[],"Assistência
social",2541
[1127],Prostituição,2542
[1128],Contrato social,2543
[1130],Pedofilia,2544
[1130],Sexo (psicologia),2545
[1131],Migração,2546
[1131],Migração rural,2547
[1131],Pobreza – Alagoas,2548
[1132],Saúde e trabalho,2549
[1134],Agroindustria canavieira - Trabalhadores,2550
[1139],Assistência à menores,2551
[1139],"Menores – Estatutos, leis,
etc",2552
[1139],Municipalização.,2553
[1139],Reintegração social,2554
